S,E,I,R,H
116492.31753843755,374.73673608539775,216.89184478956813,3272691.528391548,465.88878192592614
118270.85073779596,381.3093888453733,261.122836587477,3270457.38024152,583.662729577408
120174.7763567424,340.32778716102973,209.5650864743436,3268234.7727340227,589.7126381712592
121548.5191191277,545.0778698354453,309.651447228812,3266113.9981062096,678.1492753737828
122711.56172351567,776.553150856039,438.3807984544066,3264135.0538812224,916.6502463529198
123051.3830793292,1187.7007499203517,675.5096716555354,3262670.6585604255,1418.6439618149575
122202.53893951402,1818.4654821050117,1029.5264061073633,3262039.5839657723,2175.0478719608946
120722.08961195932,2508.921081730286,1430.2555824351682,3261921.731002908,3005.410485816526
118183.68145782054,2901.9146079011834,1918.8542720179037,3263049.0048626596,4225.723218970561
117715.92105198342,2056.3672901596547,1503.2665226332601,3264243.244844766,4397.576592244819
118530.99935928111,1450.1763201512604,1059.6858633139195,3263919.0267445915,3149.730926539409
119515.74107948919,1122.5675869134802,810.1425132873646,3262952.525686885,2388.307414039681
120465.81653254978,1195.9871085762886,696.4621870520284,3261459.4657440283,1799.576785400833
120457.46862723342,1673.2697505054884,953.345880643518,3260150.4020194644,2014.4516715518976
119439.54852575215,2297.892195494512,1312.361766857255,3259585.500080593,2777.9520634090477
117551.26324344566,3014.7625740130015,1723.9122799984518,3259742.820770379,3682.662731463003
115878.00076675601,2984.7143695445907,1756.1021165436389,3260802.101537599,4416.910689712323
112504.36447737695,3803.8381450265765,2211.727672912522,3262284.181859601,4833.0470325455835
107838.05142304482,4671.887893132006,2772.976814258276,3264899.981625349,6130.34200624463
101235.93340156779,5589.474927367938,3395.1068344445166,3269336.3484891322,7780.340787488679
99681.7137557069,3310.4965341535535,2549.9518337238396,3273387.1250379137,7792.8430600943475
95872.44489409545,3810.6151209624945,2401.5515318279354,3276213.5607100655,6063.958413556679
91152.14645959174,4162.715022342816,2641.9010868734704,3279709.7135739205,6487.166190510283
86896.03184187881,4289.7313365189175,2767.379158935615,3283077.729557188,6936.241726748659
82507.51152044177,4279.665587051231,2784.580650718431,3286823.5098880874,7283.746093008956
78473.04019053267,3956.6793436943867,2631.237991220785,3290694.1328739133,7142.788843990981
75177,3610,2448,3293879.699462636,6528
73393.07945173139,2652.6409143112555,2076.2219895719745,3296348.3942694226,5868.966983645877
73931.01973019169,1520.865281850878,1174.7785833821476,3297198.1980597624,4217.068032498225
74249.18518420364,1416.8088685622395,980.3963138984858,3296529.729053616,2755.8554982764012
74785.4915158356,1271.2157429928175,873.6452299837083,3295594.9105821718,2443.010343149956
75666.63925576207,1076.1091037437166,735.761348884293,3294393.437925326,2050.219134415886
76750.64293292061,967.0455598701893,651.7095124051863,3292846.0145583497,1781.0824982962617
77998.83940294679,866.6086928659979,588.4403380590076,3291103.441684965,1576.5052886822791
79584.02768797205,696.8782133656515,514.3918377711101,3289099.521242372,1385.9073000557114
